Employee_ID,Month,Working_Days,Absent_Days,Overtime_Hours,Days_Present
EMP11166,2024-09-01,20,3.0,5.2,17
EMP11166,2024-10-01,19,1.0,2.9,18
EMP11166,2024-12-01,22,3.0,14.7,19
EMP11166,2025-02-01,21,4.0,13.5,17
EMP11166,2025-03-01,22,2.0,10.3,20
EMP11166,2025-04-01,22,3.0,17.4,19
EMP11166,2025-05-01,21,2.0,4.5,19
EMP11166,2025-06-01,20,2.0,10.0,18
EMP11166,2025-07-01,19,2.0,5.3,17
EMP11166,2025-09-01,22,2.0,5.0,20
EMP11166,2025-10-01,19,0.0,12.3,19
EMP11166,2025-11-01,19,1.0,10.9,18
EMP11166,2025-12-01,19,5.0,7.6,14
EMP11166,2026-01-01,19,1.0,8.1,18
EMP11166,2026-02-01,18,0.0,8.4,18
EMP11166,2026-03-01,20,1.0,1.1,19
EMP11166,2026-04-01,21,1.0,11.9,20
EMP11166,2026-05-01,19,0.0,7.9,19
EMP11166,2026-06-01,20,1.0,6.4,19
EMP11167,2019-07-01,20,1.0,5.1,19
EMP11167,2019-08-01,20,0.0,0.0,20
EMP11167,2019-09-01,22,0.0,3.7,22
EMP11167,2019-10-01,18,4.0,0.8,14
EMP11167,2019-12-01,20,1.0,1.7,19
EMP11167,2020-01-01,20,0.0,11.9,20
EMP11167,2020-02-01,21,0.0,0.0,21
EMP11167,2020-03-01,20,3.0,8.0,17
EMP11167,2020-04-01,19,1.0,11.4,18
EMP11167,2020-05-01,20,3.0,2.7,17
EMP11167,2020-06-01,21,2.0,7.7,19
EMP11167,2020-07-01,22,4.0,13.5,18
EMP11167,2020-08-01,20,1.0,3.9,19
EMP11167,2020-10-01,21,0.0,5.2,21
EMP11167,2020-11-01,18,4.0,3.0,14
EMP11167,2020-12-01,21,2.0,5.5,19
EMP11167,2021-01-01,18,1.0,4.6,17
EMP11167,2021-03-01,18,1.0,1.2,17
EMP11167,2021-04-01,19,1.0,6.0,18
EMP11167,2021-05-01,18,5.0,4.4,13
EMP11167,2021-06-01,21,2.0,7.0,19
EMP11167,2021-07-01,22,0.0,7.9,22
EMP11167,2021-08-01,18,1.0,9.2,17
EMP11167,2021-09-01,18,3.0,6.2,15
EMP11167,2021-10-01,18,0.0,0.0,18
EMP11167,2021-11-01,21,0.0,0.0,21
EMP11167,2021-12-01,22,2.0,8.3,20
EMP11167,2022-02-01,19,0.0,4.1,19
EMP11167,2022-03-01,20,2.0,8.0,18
EMP11167,2022-04-01,18,0.0,5.0,18
EMP11167,2022-05-01,20,2.0,8.4,18
EMP11167,2022-06-01,21,1.0,4.7,20
EMP11167,2022-07-01,19,2.0,5.9,17
EMP11167,2022-08-01,19,1.0,5.5,18
EMP11167,2022-09-01,19,2.0,8.1,17
EMP11167,2022-11-01,18,1.0,5.4,17
EMP11167,2022-12-01,22,2.0,7.7,20
EMP11167,2023-01-01,20,0.0,6.0,20
EMP11167,2023-02-01,20,2.0,0.0,18
EMP11167,2023-03-01,22,0.0,2.1,22
EMP11167,2023-04-01,21,2.0,13.0,19
EMP11167,2023-05-01,22,2.0,3.2,20
EMP11167,2023-06-01,18,0.0,1.8,18
EMP11167,2023-07-01,19,2.0,5.6,17
EMP11167,2023-08-01,22,0.0,13.2,22
EMP11167,2023-09-01,19,1.0,0.0,18
EMP11167,2023-10-01,20,2.0,6.4,18
EMP11167,2023-11-01,19,1.0,6.3,18
EMP11167,2023-12-01,19,2.0,8.5,17
EMP11167,2024-01-01,22,1.0,3.4,21
EMP11167,2024-02-01,21,1.0,12.5,20
EMP11167,2024-03-01,22,1.0,0.0,21
EMP11167,2024-04-01,19,1.0,7.6,18
EMP11167,2024-06-01,22,1.0,1.9,21
EMP11167,2024-09-01,19,2.0,7.5,17
EMP11167,2024-11-01,21,1.0,4.4,20
EMP11167,2024-12-01,21,2.0,3.8,19
EMP11167,2025-01-01,18,3.0,1.9,15
EMP11167,2025-02-01,20,2.0,10.9,18
EMP11167,2025-03-01,20,0.0,5.6,20
EMP11167,2025-04-01,21,1.0,4.9,20
EMP11167,2025-05-01,22,2.0,5.1,20
EMP11167,2025-06-01,21,0.0,2.7,21
EMP11167,2025-07-01,21,0.0,0.0,21
EMP11167,2025-08-01,20,2.0,3.7,18
EMP11167,2025-10-01,20,0.0,10.0,20
EMP11167,2025-12-01,18,2.0,0.0,16
EMP11167,2026-01-01,18,2.0,8.4,16
EMP11167,2026-02-01,21,2.0,6.0,19
EMP11167,2026-03-01,19,1.0,0.0,18
EMP11167,2026-04-01,21,2.0,9.3,19
EMP11167,2026-05-01,19,0.0,0.0,19
EMP11167,2026-06-01,21,2.0,3.5,19
EMP11168,2024-01-01,22,1.0,1.2,21
EMP11168,2024-02-01,18,0.0,2.7,18
EMP11168,2024-03-01,22,1.0,2.2,21
EMP11168,2024-05-01,20,1.0,4.1,19
EMP11168,2024-06-01,20,0.0,4.0,20
EMP11168,2024-07-01,19,1.0,10.3,18
EMP11168,2024-08-01,19,2.0,9.2,17
EMP11168,2024-09-01,18,1.0,6.3,17
EMP11168,2024-10-01,18,1.0,0.6,17
EMP11168,2024-11-01,20,4.0,0.7,16
EMP11168,2024-12-01,21,1.0,10.0,20
EMP11168,2025-02-01,22,0.0,0.8,22
EMP11168,2025-03-01,21,1.0,7.5,20
EMP11168,2025-04-01,18,1.0,0.0,17
EMP11168,2025-05-01,18,3.0,6.5,15
EMP11168,2025-06-01,19,2.0,4.3,17
EMP11168,2025-07-01,22,2.0,5.5,20
EMP11168,2025-08-01,19,0.0,4.8,19
EMP11168,2025-11-01,18,1.0,3.7,17
EMP11168,2025-12-01,21,0.0,4.6,21
EMP11168,2026-01-01,22,4.0,2.0,18
EMP11168,2026-02-01,22,1.0,11.1,21
EMP11168,2026-03-01,22,1.0,1.0,21
EMP11168,2026-04-01,20,0.0,12.4,20
EMP11168,2026-05-01,18,0.0,3.4,18
EMP11168,2026-06-01,22,1.0,3.0,21
EMP11169,2019-02-01,21,1.0,8.4,20
EMP11169,2019-03-01,21,0.0,13.1,21
EMP11169,2019-04-01,20,1.0,5.1,19
EMP11169,2019-05-01,18,2.0,3.6,16
EMP11169,2019-07-01,18,0.0,0.0,18
EMP11169,2019-08-01,20,1.0,10.2,19
EMP11169,2019-09-01,18,0.0,5.1,18
EMP11169,2019-10-01,21,1.0,14.5,20
EMP11169,2019-11-01,19,2.0,0.1,17
EMP11169,2019-12-01,19,0.0,6.6,19
EMP11169,2020-01-01,21,2.0,9.5,19
EMP11169,2020-02-01,22,2.0,7.3,20
EMP11169,2020-03-01,22,1.0,0.0,21
EMP11169,2020-04-01,22,0.0,11.4,22
EMP11169,2020-05-01,20,0.0,12.2,20
EMP11169,2020-06-01,19,1.0,5.7,18
EMP11169,2020-07-01,18,1.0,10.0,17
EMP11169,2020-08-01,20,2.0,8.2,18
EMP11169,2020-09-01,22,2.0,6.0,20
EMP11169,2020-10-01,19,0.0,7.1,19
EMP11169,2020-11-01,19,1.0,11.4,18
EMP11169,2020-12-01,19,2.0,16.3,17
EMP11169,2021-01-01,18,1.0,10.4,17
EMP11169,2021-02-01,20,1.0,9.8,19
EMP11169,2021-04-01,21,0.0,9.2,21
EMP11169,2021-05-01,22,1.0,7.7,21
EMP11169,2021-06-01,22,1.0,8.7,21
EMP11169,2021-07-01,22,1.0,12.3,21
EMP11169,2021-08-01,21,1.0,7.7,20
EMP11169,2021-09-01,19,1.0,12.0,18
EMP11169,2021-10-01,19,1.0,4.0,18
EMP11169,2021-11-01,21,2.0,11.7,19
EMP11169,2021-12-01,21,1.0,7.0,20
EMP11169,2022-01-01,20,1.0,10.0,19
EMP11169,2022-02-01,20,0.0,8.4,20
EMP11169,2022-03-01,20,2.0,7.4,18
EMP11169,2022-04-01,19,0.0,17.2,19
EMP11169,2022-05-01,18,1.0,6.1,17
EMP11169,2022-06-01,20,3.0,0.0,17
EMP11169,2022-07-01,18,1.0,5.6,17
EMP11169,2022-08-01,19,0.0,10.3,19
EMP11169,2022-09-01,22,1.0,9.3,21
EMP11169,2022-10-01,22,0.0,10.3,22
EMP11169,2022-11-01,19,3.0,9.0,16
EMP11169,2022-12-01,19,2.0,9.0,17
EMP11169,2023-01-01,19,0.0,7.9,19
EMP11169,2023-02-01,18,3.0,1.6,15
EMP11169,2023-03-01,22,2.0,11.3,20
EMP11169,2023-04-01,21,3.0,12.1,18
EMP11169,2023-05-01,22,3.0,13.6,19
EMP11169,2023-06-01,18,0.0,2.8,18
EMP11169,2023-07-01,18,0.0,0.8,18
EMP11169,2023-08-01,22,0.0,0.0,22
EMP11169,2023-09-01,21,0.0,15.2,21
EMP11169,2023-10-01,21,2.0,3.6,19
EMP11169,2023-11-01,18,0.0,13.2,18
EMP11169,2023-12-01,19,1.0,7.4,18
EMP11169,2024-01-01,22,1.0,15.1,21
EMP11169,2024-02-01,18,1.0,2.0,17
EMP11169,2024-03-01,20,0.0,11.7,20
EMP11169,2024-04-01,20,1.0,6.3,19
EMP11169,2024-05-01,19,0.0,7.6,19
EMP11169,2024-07-01,20,1.0,7.5,19
EMP11169,2024-08-01,21,1.0,6.0,20
EMP11169,2024-09-01,19,0.0,12.8,19
EMP11169,2024-10-01,21,0.0,1.9,21
EMP11169,2024-12-01,19,0.0,12.3,19
EMP11169,2025-01-01,18,1.0,9.2,17
EMP11169,2025-02-01,18,1.0,9.1,17
EMP11169,2025-04-01,19,0.0,11.5,19
EMP11169,2025-05-01,18,2.0,0.1,16
EMP11169,2025-06-01,21,0.0,6.2,21
EMP11169,2025-07-01,20,0.0,7.7,20
EMP11169,2025-09-01,20,0.0,13.2,20
EMP11169,2025-10-01,20,0.0,11.2,20
EMP11169,2025-11-01,20,1.0,12.5,19
EMP11169,2025-12-01,21,1.0,13.6,20
EMP11169,2026-01-01,21,1.0,10.6,20
EMP11169,2026-02-01,22,1.0,6.7,21
EMP11169,2026-03-01,18,0.0,3.6,18
EMP11169,2026-04-01,21,0.0,14.1,21
EMP11169,2026-05-01,21,2.0,11.8,19
EMP11169,2026-06-01,22,0.0,9.4,22
EMP11170,2024-11-01,22,3.0,2.0,19
EMP11170,2024-12-01,19,1.0,6.9,18
EMP11170,2025-01-01,18,1.0,3.2,17
EMP11170,2025-02-01,21,3.0,10.3,18
EMP11170,2025-03-01,19,2.0,5.2,17
EMP11170,2025-04-01,19,4.0,14.2,15
EMP11170,2025-05-01,18,2.0,9.3,16
EMP11170,2025-06-01,18,4.0,9.3,14
EMP11170,2025-09-01,19,1.0,6.4,18
EMP11170,2025-11-01,22,5.0,7.1,17
EMP11170,2025-12-01,22,0.0,5.3,22
EMP11170,2026-01-01,19,0.0,3.7,19
EMP11170,2026-02-01,19,1.0,9.0,18
EMP11170,2026-03-01,18,1.0,11.5,17
EMP11170,2026-04-01,22,0.0,11.1,22
EMP11170,2026-05-01,21,3.0,3.4,18
EMP11170,2026-06-01,21,2.0,5.3,19
EMP11171,2026-03-01,22,0.0,12.5,22
EMP11171,2026-04-01,18,0.0,7.5,18
EMP11171,2026-05-01,20,1.0,4.1,19
EMP11171,2026-06-01,19,1.0,11.4,18
EMP11172,2020-10-01,20,1.0,0.0,19
EMP11172,2020-11-01,18,3.0,9.8,15
EMP11172,2020-12-01,18,0.0,7.0,18
EMP11172,2021-01-01,18,2.0,7.6,16
EMP11172,2021-02-01,19,0.0,5.6,19
EMP11172,2021-04-01,22,1.0,1.6,21
EMP11172,2021-05-01,21,0.0,9.0,21
EMP11172,2021-06-01,19,0.0,11.3,19
EMP11172,2021-07-01,21,1.0,2.1,20
EMP11172,2021-08-01,21,1.0,5.0,20
EMP11172,2021-10-01,20,1.0,2.2,19
EMP11172,2021-11-01,18,0.0,9.4,18
EMP11172,2021-12-01,20,2.0,2.3,18
EMP11172,2022-01-01,21,0.0,3.7,21
EMP11172,2022-02-01,18,0.0,0.4,18
EMP11172,2022-03-01,22,1.0,0.0,21
EMP11172,2022-04-01,22,1.0,3.3,21
EMP11172,2022-05-01,21,0.0,7.8,21
EMP11172,2022-06-01,21,1.0,9.1,20
EMP11172,2022-07-01,22,0.0,2.3,22
EMP11172,2022-09-01,19,1.0,10.4,18
EMP11172,2022-10-01,19,0.0,9.5,19
EMP11172,2022-11-01,21,1.0,8.5,20
EMP11172,2022-12-01,20,1.0,8.7,19
EMP11172,2023-03-01,22,1.0,0.0,21
EMP11172,2023-04-01,22,2.0,5.2,20
EMP11172,2023-05-01,22,1.0,3.6,21
EMP11172,2023-06-01,22,1.0,0.1,21
EMP11172,2023-07-01,19,2.0,6.2,17
EMP11172,2023-08-01,22,2.0,13.6,20
EMP11172,2023-09-01,22,0.0,9.8,22
EMP11172,2023-10-01,18,0.0,1.9,18
EMP11172,2023-11-01,22,1.0,3.0,21
EMP11172,2023-12-01,18,0.0,4.3,18
EMP11172,2024-01-01,22,1.0,4.7,21
EMP11172,2024-02-01,22,1.0,13.3,21
EMP11172,2024-03-01,21,0.0,3.0,21
EMP11172,2024-04-01,22,1.0,0.0,21
EMP11172,2024-05-01,18,1.0,3.8,17
EMP11172,2024-07-01,18,0.0,1.0,18
EMP11172,2024-08-01,20,0.0,0.7,20
EMP11172,2024-09-01,18,1.0,0.0,17
EMP11172,2024-10-01,20,3.0,0.0,17
EMP11172,2024-11-01,19,1.0,13.8,18
EMP11172,2024-12-01,20,0.0,14.9,20
EMP11172,2025-01-01,21,1.0,5.4,20
EMP11172,2025-02-01,18,0.0,1.5,18
EMP11172,2025-03-01,18,3.0,2.6,15
EMP11172,2025-04-01,20,2.0,9.5,18
EMP11172,2025-05-01,20,0.0,5.8,20
EMP11172,2025-06-01,19,1.0,4.1,18
EMP11172,2025-07-01,19,2.0,9.0,17
EMP11172,2025-08-01,19,0.0,2.0,19
EMP11172,2025-09-01,18,1.0,4.9,17
EMP11172,2025-11-01,20,0.0,6.4,20
EMP11172,2025-12-01,19,2.0,4.6,17
EMP11172,2026-01-01,18,1.0,5.0,17
EMP11172,2026-02-01,19,1.0,6.3,18
EMP11172,2026-03-01,21,3.0,5.9,18
EMP11172,2026-04-01,18,1.0,3.7,17
EMP11172,2026-05-01,22,0.0,9.9,22
EMP11173,2023-03-01,18,1.0,2.1,17
EMP11173,2023-04-01,21,0.0,1.7,21
EMP11173,2023-05-01,18,2.0,10.4,16
EMP11173,2023-06-01,20,2.0,1.2,18
EMP11173,2023-07-01,20,0.0,1.1,20
EMP11173,2023-08-01,22,2.0,7.0,20
EMP11173,2023-09-01,19,2.0,0.0,17
EMP11173,2023-10-01,18,0.0,3.4,18
EMP11173,2023-11-01,21,2.0,5.6,19
EMP11173,2023-12-01,21,1.0,5.0,20
EMP11173,2024-01-01,22,2.0,8.6,20
EMP11173,2024-03-01,20,2.0,0.0,18
EMP11173,2024-05-01,18,2.0,4.9,16
EMP11173,2024-06-01,20,0.0,8.1,20
EMP11173,2024-07-01,19,0.0,3.3,19
EMP11173,2024-09-01,19,2.0,0.1,17
EMP11173,2024-10-01,22,2.0,3.4,20
EMP11173,2024-11-01,20,1.0,4.4,19
EMP11173,2024-12-01,20,1.0,11.6,19
EMP11173,2025-01-01,18,0.0,0.0,18
EMP11173,2025-02-01,21,1.0,11.1,20
EMP11173,2025-03-01,18,2.0,2.2,16
EMP11173,2025-04-01,18,0.0,4.5,18
EMP11173,2025-06-01,22,0.0,6.0,22
EMP11173,2025-07-01,20,3.0,4.8,17
EMP11173,2025-08-01,19,0.0,3.9,19
EMP11173,2025-09-01,22,0.0,0.6,22
EMP11173,2025-11-01,22,3.0,8.3,19
EMP11173,2025-12-01,20,1.0,4.5,19
EMP11173,2026-01-01,21,2.0,9.5,19
EMP11173,2026-02-01,20,0.0,1.2,20
EMP11173,2026-03-01,21,1.0,7.2,20
EMP11173,2026-04-01,19,2.0,7.0,17
EMP11173,2026-05-01,21,2.0,0.0,19
EMP11174,2024-03-01,20,0.0,5.6,20
EMP11174,2024-04-01,22,1.0,3.0,21
EMP11174,2024-05-01,22,1.0,0.0,21
EMP11174,2024-06-01,21,0.0,2.4,21
EMP11174,2024-07-01,22,0.0,8.6,22
EMP11174,2024-08-01,21,2.0,8.8,19
EMP11174,2024-09-01,21,3.0,1.8,18
EMP11174,2024-10-01,22,1.0,0.0,21
EMP11174,2024-11-01,18,0.0,3.4,18
EMP11174,2024-12-01,22,1.0,6.7,21
EMP11174,2025-01-01,20,2.0,3.8,18
EMP11174,2025-02-01,18,3.0,4.0,15
EMP11174,2025-03-01,18,1.0,0.7,17
EMP11174,2025-04-01,20,0.0,8.4,20
EMP11174,2025-06-01,20,3.0,1.9,17
EMP11174,2025-07-01,20,2.0,9.3,18
EMP11174,2025-09-01,22,2.0,7.6,20
EMP11174,2025-10-01,18,1.0,1.4,17
EMP11174,2025-11-01,18,1.0,7.0,17
EMP11174,2025-12-01,18,0.0,6.7,18
EMP11174,2026-02-01,21,1.0,13.6,20
EMP11174,2026-03-01,19,0.0,13.5,19
EMP11174,2026-04-01,19,1.0,4.7,18
EMP11174,2026-05-01,19,1.0,2.9,18
EMP11174,2026-06-01,18,0.0,1.9,18
EMP11175,2026-04-01,20,3.0,7.8,17
EMP11175,2026-05-01,22,2.0,18.4,20
EMP11175,2026-06-01,19,0.0,4.4,19
EMP11176,2024-11-01,18,2.0,3.7,16
EMP11176,2024-12-01,22,1.0,6.7,21
EMP11176,2025-01-01,21,2.0,4.6,19
EMP11176,2025-02-01,22,0.0,4.8,22
EMP11176,2025-03-01,20,1.0,0.0,19
EMP11176,2025-05-01,18,5.0,10.2,13
EMP11176,2025-06-01,18,0.0,5.2,18
EMP11176,2025-10-01,22,1.0,0.6,21
EMP11176,2025-11-01,18,1.0,6.8,17
EMP11176,2025-12-01,18,1.0,9.3,17
EMP11176,2026-01-01,21,2.0,6.2,19
EMP11176,2026-02-01,19,3.0,7.9,16
EMP11176,2026-03-01,20,2.0,1.0,18
EMP11176,2026-04-01,20,1.0,2.1,19
EMP11176,2026-05-01,20,1.0,10.1,19
EMP11176,2026-06-01,20,2.0,5.9,18
EMP11177,2021-06-01,18,0.0,4.7,18
EMP11177,2021-07-01,21,0.0,1.8,21
EMP11177,2021-08-01,18,1.0,3.1,17
EMP11177,2021-09-01,21,3.0,0.0,18
EMP11177,2021-10-01,21,0.0,0.0,21
EMP11177,2021-11-01,21,0.0,3.1,21
EMP11177,2021-12-01,22,2.0,5.1,20
EMP11177,2022-01-01,20,2.0,1.9,18
EMP11177,2022-02-01,21,2.0,3.5,19
EMP11177,2022-03-01,22,2.0,0.0,20
EMP11177,2022-04-01,19,2.0,2.9,17
EMP11177,2022-05-01,22,1.0,7.4,21
EMP11177,2022-06-01,21,1.0,1.3,20
EMP11177,2022-08-01,19,1.0,1.7,18
EMP11177,2022-10-01,19,1.0,4.9,18
EMP11177,2022-11-01,19,1.0,0.7,18
EMP11177,2022-12-01,18,1.0,11.5,17
EMP11177,2023-01-01,22,2.0,0.0,20
EMP11177,2023-02-01,18,2.0,1.2,16
EMP11177,2023-03-01,20,0.0,4.1,20
EMP11177,2023-04-01,18,0.0,9.3,18
EMP11177,2023-05-01,18,1.0,3.7,17
EMP11177,2023-06-01,21,2.0,5.5,19
EMP11177,2023-07-01,22,2.0,0.0,20
EMP11177,2023-08-01,21,3.0,6.8,18
EMP11177,2023-09-01,19,0.0,6.7,19
EMP11177,2023-10-01,20,0.0,4.4,20
EMP11177,2023-11-01,19,1.0,0.0,18
EMP11177,2023-12-01,20,5.0,1.7,15
EMP11177,2024-01-01,21,0.0,0.2,21
EMP11177,2024-02-01,21,2.0,0.0,19
EMP11177,2024-03-01,20,7.0,3.7,13
EMP11177,2024-04-01,21,2.0,4.1,19
EMP11177,2024-05-01,21,1.0,6.3,20
EMP11177,2024-06-01,20,2.0,10.7,18
EMP11177,2024-07-01,22,0.0,12.1,22
EMP11177,2024-09-01,18,1.0,5.5,17
EMP11177,2024-10-01,21,2.0,0.3,19
EMP11177,2024-11-01,22,1.0,0.8,21
EMP11177,2024-12-01,19,0.0,4.9,19
EMP11177,2025-01-01,18,3.0,5.9,15
EMP11177,2025-02-01,22,0.0,0.0,22
EMP11177,2025-03-01,22,1.0,4.6,21
EMP11177,2025-04-01,19,0.0,7.9,19
EMP11177,2025-05-01,21,2.0,2.5,19
EMP11177,2025-06-01,22,1.0,9.8,21
EMP11177,2025-07-01,22,0.0,4.2,22
EMP11177,2025-08-01,18,2.0,2.9,16
EMP11177,2025-09-01,18,1.0,4.2,17
EMP11177,2025-10-01,18,1.0,4.7,17
EMP11177,2025-11-01,19,2.0,4.0,17
EMP11177,2025-12-01,20,1.0,15.4,19
EMP11177,2026-01-01,22,2.0,9.4,20
EMP11177,2026-02-01,21,1.0,11.1,20
EMP11177,2026-04-01,19,1.0,0.0,18
EMP11177,2026-05-01,22,1.0,3.9,21
EMP11177,2026-06-01,22,3.0,7.3,19
EMP11178,2021-12-01,21,0.0,9.6,21
EMP11178,2022-01-01,20,1.0,5.3,19
EMP11178,2022-02-01,19,2.0,8.4,17
EMP11178,2022-03-01,18,0.0,0.0,18
EMP11178,2022-05-01,22,1.0,10.8,21
EMP11178,2022-06-01,18,0.0,6.2,18
EMP11178,2022-07-01,21,1.0,2.5,20
EMP11178,2022-08-01,20,3.0,3.5,17
EMP11178,2022-09-01,22,0.0,1.7,22
EMP11178,2022-10-01,20,1.0,12.1,19
EMP11178,2022-11-01,20,1.0,11.2,19
EMP11178,2022-12-01,20,1.0,6.9,19
EMP11178,2023-01-01,20,0.0,5.9,20
EMP11178,2023-02-01,18,1.0,14.1,17
EMP11178,2023-03-01,19,4.0,8.3,15
EMP11178,2023-04-01,22,1.0,3.6,21
EMP11178,2023-05-01,22,0.0,9.2,22
EMP11178,2023-08-01,20,0.0,3.7,20
EMP11178,2023-09-01,18,0.0,3.8,18
EMP11178,2023-10-01,22,0.0,0.0,22
EMP11178,2023-11-01,18,1.0,2.4,17
EMP11178,2023-12-01,21,2.0,0.4,19
EMP11178,2024-01-01,21,3.0,4.4,18
EMP11178,2024-02-01,18,1.0,0.0,17
EMP11178,2024-03-01,18,0.0,4.8,18
EMP11178,2024-04-01,19,2.0,9.5,17
EMP11178,2024-05-01,21,1.0,0.0,20
EMP11178,2024-06-01,19,0.0,0.0,19
EMP11178,2024-07-01,19,2.0,4.9,17
EMP11178,2024-08-01,21,1.0,5.6,20
EMP11178,2024-09-01,20,1.0,5.5,19
EMP11178,2024-10-01,21,0.0,10.3,21
EMP11178,2024-11-01,18,1.0,5.9,17
EMP11178,2024-12-01,19,2.0,3.6,17
EMP11178,2025-03-01,22,2.0,0.1,20
EMP11178,2025-04-01,22,1.0,5.1,21
EMP11178,2025-05-01,18,0.0,8.9,18
EMP11178,2025-06-01,22,2.0,0.3,20
EMP11178,2025-07-01,22,1.0,9.0,21
EMP11178,2025-08-01,21,0.0,8.4,21
EMP11178,2025-09-01,18,2.0,5.5,16
EMP11178,2025-10-01,18,0.0,2.1,18
EMP11178,2026-01-01,19,0.0,0.7,19
EMP11178,2026-02-01,19,1.0,9.5,18
EMP11178,2026-03-01,21,0.0,0.0,21
EMP11178,2026-04-01,21,0.0,3.9,21
EMP11178,2026-05-01,19,2.0,3.6,17
EMP11178,2026-06-01,19,0.0,5.8,19
EMP11179,2022-07-01,19,1.0,1.5,18
EMP11179,2022-09-01,22,4.0,10.2,18
EMP11179,2022-10-01,20,1.0,10.2,19
EMP11179,2022-12-01,22,1.0,2.9,21
EMP11179,2023-02-01,19,0.0,5.3,19
EMP11179,2023-03-01,22,1.0,12.1,21
EMP11179,2023-05-01,21,2.0,10.5,19
EMP11179,2023-06-01,18,2.0,11.7,16
EMP11179,2023-07-01,19,0.0,9.7,19
EMP11179,2023-08-01,18,1.0,12.1,17
EMP11179,2023-09-01,18,0.0,11.2,18
EMP11179,2023-10-01,20,2.0,6.1,18
EMP11179,2023-12-01,19,0.0,11.1,19
EMP11179,2024-01-01,19,0.0,4.1,19
EMP11179,2024-02-01,22,0.0,1.1,22
EMP11179,2024-03-01,19,1.0,6.8,18
EMP11179,2024-04-01,18,0.0,8.3,18
EMP11179,2024-05-01,21,1.0,7.4,20
EMP11179,2024-06-01,22,1.0,15.8,21
EMP11179,2024-08-01,18,2.0,4.1,16
EMP11179,2024-10-01,20,0.0,11.1,20
EMP11179,2024-11-01,18,0.0,4.4,18
EMP11179,2024-12-01,18,0.0,10.7,18
EMP11179,2025-01-01,18,2.0,1.4,16
EMP11179,2025-03-01,19,3.0,10.0,16
EMP11179,2025-04-01,19,1.0,0.0,18
EMP11179,2025-05-01,22,2.0,7.4,20
EMP11179,2025-06-01,18,0.0,1.6,18
EMP11179,2025-07-01,20,1.0,5.3,19
EMP11179,2025-08-01,18,4.0,5.8,14
EMP11179,2025-09-01,22,0.0,5.8,22
EMP11179,2025-10-01,18,0.0,6.8,18
EMP11179,2025-12-01,21,0.0,6.3,21
EMP11179,2026-01-01,18,0.0,1.6,18
EMP11179,2026-02-01,22,1.0,8.2,21
EMP11179,2026-03-01,20,1.0,1.4,19
EMP11179,2026-05-01,21,1.0,8.8,20
EMP11180,2026-02-01,21,3.0,6.0,18
EMP11180,2026-03-01,20,3.0,3.2,17
EMP11180,2026-04-01,18,2.0,0.0,16
EMP11180,2026-05-01,19,1.0,11.0,18
EMP11180,2026-06-01,19,0.0,2.4,19
EMP11181,2025-07-01,18,1.0,3.1,17
EMP11181,2025-08-01,21,0.0,5.1,21
EMP11181,2025-09-01,22,1.0,0.0,21
EMP11181,2025-10-01,19,1.0,11.1,18
EMP11181,2025-11-01,20,1.0,2.0,19
EMP11181,2025-12-01,19,1.0,15.8,18
EMP11181,2026-01-01,21,3.0,0.0,18
EMP11181,2026-02-01,20,0.0,2.2,20
EMP11181,2026-03-01,18,0.0,9.6,18
EMP11181,2026-04-01,22,4.0,1.6,18
EMP11181,2026-05-01,19,0.0,0.4,19
EMP11181,2026-06-01,18,0.0,4.3,18
EMP11182,2020-11-01,18,2.0,6.2,16
EMP11182,2020-12-01,19,3.0,12.1,16
EMP11182,2021-01-01,22,0.0,10.0,22
EMP11182,2021-02-01,21,0.0,7.4,21
EMP11182,2021-04-01,20,1.0,4.8,19
EMP11182,2021-05-01,19,0.0,12.1,19
EMP11182,2021-06-01,18,1.0,4.7,17
EMP11182,2021-07-01,18,0.0,11.9,18
EMP11182,2021-08-01,18,1.0,7.9,17
EMP11182,2021-09-01,19,2.0,1.9,17
EMP11182,2021-10-01,18,1.0,12.0,17
EMP11182,2021-12-01,21,1.0,4.8,20
EMP11182,2022-01-01,21,2.0,8.7,19
EMP11182,2022-02-01,20,0.0,10.1,20
EMP11182,2022-03-01,22,0.0,9.6,22
EMP11182,2022-04-01,20,0.0,16.2,20
EMP11182,2022-05-01,19,1.0,10.2,18
EMP11182,2022-06-01,21,1.0,5.2,20
EMP11182,2022-07-01,20,0.0,12.0,20
EMP11182,2022-08-01,20,1.0,5.4,19
EMP11182,2022-09-01,19,4.0,9.5,15
EMP11182,2022-10-01,22,3.0,6.5,19
EMP11182,2022-11-01,20,1.0,7.2,19
EMP11182,2022-12-01,21,0.0,3.4,21
EMP11182,2023-01-01,20,4.0,13.5,16
EMP11182,2023-02-01,22,0.0,13.8,22
EMP11182,2023-03-01,19,1.0,8.8,18
EMP11182,2023-04-01,18,0.0,5.9,18
EMP11182,2023-05-01,19,1.0,2.3,18
EMP11182,2023-06-01,18,2.0,7.3,16
EMP11182,2023-08-01,20,2.0,15.1,18
EMP11182,2023-09-01,19,1.0,7.2,18
EMP11182,2023-10-01,20,3.0,10.9,17
EMP11182,2023-11-01,21,2.0,4.0,19
EMP11182,2023-12-01,19,2.0,4.7,17
EMP11182,2024-01-01,19,2.0,11.3,17
EMP11182,2024-02-01,20,1.0,0.6,19
EMP11182,2024-03-01,18,1.0,4.3,17
